comp_id,comp_name,year,month,date_from,date_to,country_code,city,comp_type,disciplines
2350,16th Pan American Games 2011,2011,10,2011-10-14T00:00:00Z,2011-10-30T00:00:00Z,MEX,Guadalajara,Pan American Games,DV SW SY WP
2354,14th Pan American Games 2003,2003,8,2003-08-01T00:00:00Z,2003-08-17T00:00:00Z,DOM,Santo Domingo,Pan American Games,DV SW SY WP
1156,13th Pan Pacific Championships 2018,2018,8,2018-08-09T00:00:00Z,2018-08-12T00:00:00Z,JPN,Tokyo,Pan Pacific Championships,SW
2352,11th Pan Pacific Championships 2010,2010,8,2010-08-18T00:00:00Z,2010-08-22T00:00:00Z,USA,Irvine,Pan Pacific Championships,SW
1242,12th Oceania Swimming Championships 2018,2018,6,2018-06-26T00:00:00Z,2018-07-03T00:00:00Z,PNG,Port Moresby,Oceania Swimming Championships,SW
1289,11th Oceania Swimming Championship 2016,2016,6,2016-06-21T00:00:00Z,2016-06-24T00:00:00Z,FIJ,Suva,Oceania Swimming Championships,SW
1132,21st Commonwealth Games 2018,2018,4,2018-04-04T00:00:00Z,2018-04-15T00:00:00Z,AUS,Gold Coast,Commonwealth Games,DV SW
2351,19th Commonwealth Games 2010,2010,10,2010-10-03T00:00:00Z,2010-10-14T00:00:00Z,IND,Delhi,Commonwealth Games,DV SW
2988,22nd Commonwealth Games 2022,2022,7,2022-07-29T00:00:00Z,2022-08-08T00:00:00Z,GBR,Birmingham,Commonwealth Games,DV SW
1168,28th Summer Universiade 2015,2015,7,2015-07-04T00:00:00Z,2015-07-10T00:00:00Z,KOR,Gwangju,Universiade,DV SW WP
1767,30th Summer Universiade 2019,2019,7,2019-07-03T00:00:00Z,2019-07-14T00:00:00Z,ITA,Napoli,Universiade,DV SW WP
2775,14th CANA Africa Junior Swimming and Open Water Championships,2021,10,2021-10-11T00:00:00Z,2021-10-17T00:00:00Z,GHA,Accra,African Junior Swimming Championships,SW
1768,European Junior Swimming Championships 2019,2019,7,2019-07-03T00:00:00Z,2019-07-07T00:00:00Z,RUS,Kazan,European Junior Championships,SW
2057,European Junior Swimming Championships 2018,2018,7,2018-07-04T00:00:00Z,2018-07-08T00:00:00Z,FIN,Helsinki,European Junior Championships,SW
2259,European Junior Swimming Championships 2017,2017,6,2017-06-28T00:00:00Z,2017-07-02T00:00:00Z,ISR,Netanya,European Junior Championships,SW
2349,European Junior Swimming Championships 2015,2015,6,2015-06-23T00:00:00Z,2015-06-27T00:00:00Z,AZE,Baku,European Junior Championships,SW
2606,European Junior Swimming Championships 2021,2021,7,2021-07-06T00:00:00Z,2021-07-11T00:00:00Z,ITA,Rome,European Junior Championships,SW
2981,European Junior Swimming Championships 2022,2022,7,2022-07-05T00:00:00Z,2022-07-10T00:00:00Z,ROU,Otopeni,European Junior Championships,SW
2019,Junior Pan Pacific Swimming Championships 2018,2018,8,2018-08-23T00:00:00Z,2018-08-26T00:00:00Z,FIJ,Suva,Pan Pacific Junior Championships,SW
3001,Junior Pan Pacific Swimming Championships 2022,2022,8,2022-08-24T00:00:00Z,2022-08-27T00:00:00Z,USA,Honolulu,Pan Pacific Junior Championships,SW
1736,Asian Age Group Championships 2019,2019,9,2019-09-24T00:00:00Z,2019-09-27T00:00:00Z,IND,Bengaluru,Asian Age Group Championships,SW
1227,CANA Zone IV Swimming Championships 2019,2019,2,2019-02-16T00:00:00Z,2019-02-20T00:00:00Z,NAM,Windhoek,CANA Championships,SW
1676,7th Africa CANA Zone II Swimming Championships 2020,2020,3,2020-03-05T00:00:00Z,2020-03-08T00:00:00Z,GHA,Accra,CANA Championships,SW
1687,CANA Zone IV Swimming Championships 2020,2020,2,2020-02-20T00:00:00Z,2020-02-23T00:00:00Z,BOT,Gabarone,CANA Championships,SW
2711,14th CANA African Senior Swimming & Open Water Championships,2021,10,2021-10-11T00:00:00Z,2021-10-17T00:00:00Z,GHA,Accra,CANA Championships,SW
2744,CANA Zone IV Virtual Championships 2021,2021,10,2021-10-30T00:00:00Z,2021-10-31T00:00:00Z,MRI,Côte d'Or,CANA Championships,SW
2949,CANA Zone IV Swimming Championships 2022,2022,4,2022-04-14T00:00:00Z,2022-04-17T00:00:00Z,ZAM,Lusaka,CANA Championships,SW
3011,15th CANA African Senior Championships,2022,8,2022-08-20T00:00:00Z,2022-08-24T00:00:00Z,TUN,Tunis,CANA Championships,SW
1320,31st CARIFTA Swimming Championships 2016,2016,3,2016-03-22T00:00:00Z,2016-03-25T00:00:00Z,FRA,"Le Lamentin, Martinique",CARIFTA Swimming Champs,SW
1367,30th CARIFTA Swimming Championships 2015,2015,4,2015-04-04T00:00:00Z,2015-04-07T00:00:00Z,BAR,Christ Church,CARIFTA Swimming Champs,SW
1464,35th CARIFTA Swimming Championships 2021 - CANCELLED,2021,4,2021-04-03T00:00:00Z,2021-04-06T00:00:00Z,BAR,Bridgetown,CARIFTA Swimming Champs,SW
1876,34th CARIFTA Swimming Championships 2019,2019,4,2019-04-20T00:00:00Z,2019-04-24T00:00:00Z,BAR,Bridgetown,CARIFTA Swimming Champs,SW
2151,33rd CARIFTA Swimming Championships 2018,2018,3,2018-03-31T00:00:00Z,2018-04-03T00:00:00Z,JAM,Kingston,CARIFTA Swimming Champs,SW
2325,32nd CARIFTA Swimming Championships 2017,2017,4,2017-04-15T00:00:00Z,2017-04-18T00:00:00Z,BAH,Nassau,CARIFTA Swimming Champs,SW
2825,35th CARIFTA Swimming Championships 2022,2022,4,2022-04-10T00:00:00Z,2022-04-19T00:00:00Z,BAR,Christ Church,CARIFTA Swimming Champs,SW
1776,32nd CCCAN Swimming Championships 2019,2019,6,2019-06-28T00:00:00Z,2019-07-02T00:00:00Z,BAR,Bridgetown,CCCAN Swimming Championships,SW
2064,31st CCCAN Swimming Championships 2018,2018,6,2018-06-29T00:00:00Z,2018-07-03T00:00:00Z,ARU,Savaneta,CCCAN Swimming Championships,SW
2258,30th CCCAN Swimming Championships 2017,2017,6,2017-06-28T00:00:00Z,2017-07-02T00:00:00Z,TTO,Balmain,CCCAN Swimming Championships,SW
2628,33rd CCCAN Swimming Championships 2021,2021,6,2021-06-20T00:00:00Z,2021-06-27T00:00:00Z,PUR,San Juan,CCCAN Swimming Championships,SW
2971,34th CCCAN Swimming Championships 2022,2022,7,2022-07-08T00:00:00Z,2022-07-14T00:00:00Z,BAR,Christ Church,CCCAN Swimming Championships,SW
1440,National High School Athletic Games 2021,2021,4,2021-04-17T00:00:00Z,2021-04-21T00:00:00Z,TPE,Yunlin City,Collegiate/School,SW
1489,National Intercollegiate Athletic Games 2021,2021,5,2021-05-13T00:00:00Z,2021-05-18T00:00:00Z,TPE,Tainan City,Collegiate/School,SW
1857,National Middle School Athletic Games 2019,2019,4,2019-04-27T00:00:00Z,2019-05-01T00:00:00Z,TPE,Chia Yi County,Collegiate/School,SW
1875,National Middle School Athletic Games,2019,4,2019-04-20T00:00:00Z,2019-04-25T00:00:00Z,TPE,Tapei City,Collegiate/School,SW
2008,Lambertseter Open 2018,2018,10,2018-10-19T00:00:00Z,2018-10-21T00:00:00Z,NOR,Lambertseter,Collegiate/School,SW
2114,The National High School Games 2018,2018,4,2018-04-22T00:00:00Z,2018-04-26T00:00:00Z,TPE,Taichung,Collegiate/School,SW
2316,The National High School Games 2017,2017,4,2017-04-22T00:00:00Z,2017-04-27T00:00:00Z,TPE,Chang-Hua,Collegiate/School,SW
2662,National Intercollegiate Athletic Games 2020,2020,10,2020-10-31T00:00:00Z,2020-11-04T00:00:00Z,TPE,Kaoshiung,Collegiate/School,SW
2914,National High School Athletics Games 2022,2022,7,2022-07-15T00:00:00Z,2022-07-20T00:00:00Z,TPE,Huanlien City,Collegiate/School,SW
1332,Mutual of Omaha Duel in the Pool 2015,2015,12,2015-12-11T00:00:00Z,2015-12-12T00:00:00Z,USA,Indianapolis,Duel In The Pool,SW
3009,Duel in the Pool 2022,2022,8,2022-08-20T00:00:00Z,2022-08-21T00:00:00Z,AUS,Sydney,Duel In The Pool,SW
1210,Manchester International Swim Meet,2021,2,2021-02-12T00:00:00Z,2021-02-14T00:00:00Z,GBR,Manchester,International,SW
1229,Reykjavic International Games,2019,1,2019-01-25T00:00:00Z,2019-01-27T00:00:00Z,ISL,Reykjavik,International,SW
1234,"VIII International Swimming Meet Cup ""Novi Grad"" 2018",2018,12,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,BIH,Sarajevo,International,SW
1247,Glasgow International Swim Meet,2018,5,2018-05-25T00:00:00Z,2018-05-27T00:00:00Z,GBR,Glasgow,International,SW
1257,Edinburgh International Swim Meet,2018,3,2018-03-01T00:00:00Z,2018-03-04T00:00:00Z,GBR,Edinburgh,International,SW
1261,Reykjavic International Games,2018,1,2018-01-26T00:00:00Z,2018-01-28T00:00:00Z,ISL,Reykjavic,International,SW
1274,Synchro 10th Asian Swimming Championships,2016,11,2016-11-17T00:00:00Z,2016-11-20T00:00:00Z,JPN,Tokyo,International,SY
1281,UANA Pan American Synchronized Swimming Championship,2016,9,2016-09-01T00:00:00Z,2016-09-04T00:00:00Z,PUR,San Juan,International,SY
1285,CCCAN Synchronised Swimming Championships,2016,7,2016-07-06T00:00:00Z,2016-07-11T00:00:00Z,PAN,Panama,International,SY
1306,Synchro 3rd Southeast Asian Swimming Championships,2016,5,2016-05-05T00:00:00Z,2016-05-08T00:00:00Z,VIE,Hanoi,International,SY
1326,18th Luxembourg Euro Meet 2016,2016,1,2016-01-29T00:00:00Z,2016-01-31T00:00:00Z,LUX,Luxembourg,International,SW
1350,16th Games of the Small States of Europe 2015,2015,5,2015-05-27T00:00:00Z,2015-06-05T00:00:00Z,ISL,Reykjavik,International,SW
1394,ISCA International Senior Cup 2021,2021,3,2021-03-23T00:00:00Z,2021-03-27T00:00:00Z,USA,St. Petersburg,International,SW
1397,Meeting International FFN - Golden Tour 2,2021,3,2021-03-19T00:00:00Z,2021-03-21T00:00:00Z,FRA,Marseille,International,SW
1414,Meeting International FFN - Golden Tour 1,2021,2,2021-02-05T00:00:00Z,2021-02-07T00:00:00Z,FRA,Nice,International,SW
1417,23rd Luxembourg Euro Meet 2021 / CANCELLED,2021,1,2021-01-29T00:00:00Z,2021-01-31T00:00:00Z,LUX,Luxembourg,International,SW
1419,54th Challenge International de Geneve,2021,1,2021-01-15T00:00:00Z,2021-01-17T00:00:00Z,SUI,Geneva,International,SW
1445,6th International Swim Open,2021,4,2021-04-16T00:00:00Z,2021-04-18T00:00:00Z,DOM,Santo Domingo,International,SW
1506,Romanian International Swimming Championships - CANCELLED,2021,6,2021-06-17T00:00:00Z,2021-06-20T00:00:00Z,ROU,Bucharest,International,SW
1528,"9th International Sprint Festival ""Riga Sprint 2021""",2021,11,2021-11-26T00:00:00Z,2021-11-27T00:00:00Z,LAT,Riga,International,SW
1604,International Turkcell Youth Junior and Open,2020,12,2020-12-25T00:00:00Z,2020-12-27T00:00:00Z,TUR,Istanbul,International,SW
1657,57th International Trophy “Settecolli”,2020,8,2020-08-11T00:00:00Z,2020-08-13T00:00:00Z,ITA,Rome,International,SW
1686,UANA Swimming Cup,2020,2,2020-02-21T00:00:00Z,2020-02-23T00:00:00Z,PER,Lima,International,SW
1694,Meeting Internacional de Lisboa,2020,2,2020-02-08T00:00:00Z,2020-02-09T00:00:00Z,POR,Lisbon,International,SW
1696,Meeting International FFN - Golden Tour,2020,2,2020-02-07T00:00:00Z,2020-02-09T00:00:00Z,FRA,Nice,International,SW
1700,22nd Luxembourg Euro Meet 2020,2020,1,2020-01-24T00:00:00Z,2020-01-26T00:00:00Z,LUX,Luxembourg,International,SW
1702,53th Challenge International Geneve,2020,1,2020-01-17T00:00:00Z,2020-01-19T00:00:00Z,SUI,Geneva,International,SW
1711,International Swimming Meet “Alexandria”,2019,12,2019-12-20T00:00:00Z,2019-12-22T00:00:00Z,GRE,Thessaloniki,International,SW
1715,Swimcup Amsterdam,2019,12,2019-12-13T00:00:00Z,2019-12-15T00:00:00Z,NED,Amsterdam,International,SW
1728,37th Invitaciones Internacional Naco 2019,2019,11,2019-11-28T00:00:00Z,2019-12-01T00:00:00Z,DOM,Santo Domingo,International,SW
1758,Indian Ocean Island Games,2019,7,2019-07-19T00:00:00Z,2019-07-23T00:00:00Z,MRI,Cote d'Or,International,SW
1765,Pacific Games 2019,2019,7,2019-07-08T00:00:00Z,2019-07-13T00:00:00Z,SAM,Apia,International,SW
1785,56th International Trophy “Settecolli”,2019,6,2019-06-21T00:00:00Z,2019-06-23T00:00:00Z,ITA,Rome,International,SW
1820,18th Games of the Small States of Europe 2019,2019,5,2019-05-27T00:00:00Z,2019-06-01T00:00:00Z,MNE,Podgorica,International,SW
1822,Pori International Swimming Classic,2019,5,2019-05-25T00:00:00Z,2019-05-26T00:00:00Z,FIN,Pori,International,SW
1825,28th Annual Aquatic Centre International,2019,5,2019-05-24T00:00:00Z,2019-05-26T00:00:00Z,BAR,Bridgetown,International,SW
1828,Glasgow International Swim Meet,2019,5,2019-05-24T00:00:00Z,2019-05-26T00:00:00Z,GBR,Glasgow,International,SW
1831,Grand Prix Internacional - SYC 2019,2019,5,2019-05-23T00:00:00Z,2019-05-25T00:00:00Z,PAR,Asuncion,International,SW
1832,25th International Sindelfingen Swimming Championships,2019,5,2019-05-18T00:00:00Z,2019-05-19T00:00:00Z,GER,Sindelfingen,International,SW
1843,47th International Meet Verbano 2019,2019,5,2019-05-11T00:00:00Z,2019-05-12T00:00:00Z,SUI,Tenero,International,SW
1848,Romanian International Swimming Championships,2019,5,2019-05-09T00:00:00Z,2019-05-12T00:00:00Z,ROU,Bucharest,International,SW
1888,"10th International Swimming Meeting ""22 April""",2019,4,2019-04-13T00:00:00Z,2019-04-14T00:00:00Z,BIH,Banja Luka,International,SW
1897,South American Youth Championships 2019,2019,4,2019-04-09T00:00:00Z,2019-04-13T00:00:00Z,CHI,Santiago,International,SW
1926,Susret Reprezentacija CRO-SLO-SRB-BIH,2019,3,2019-03-23T00:00:00Z,2019-03-24T00:00:00Z,CRO,Zagreb,International,SW
1927,Meeting International FFN - Golden Tour,2019,3,2019-03-22T00:00:00Z,2019-03-24T00:00:00Z,FRA,Marseille,International,SW
1937,International Swim Meet Penguine 2019,2019,3,2019-03-09T00:00:00Z,2019-03-10T00:00:00Z,SLO,Kranj,International,SW
1955,McCullagh International Meet,2019,2,2019-02-22T00:00:00Z,2019-02-24T00:00:00Z,IRL,Bangor,International,SW
1959,11th Meeting Internacional de Lisboa WOS,2019,2,2019-02-09T00:00:00Z,2019-02-10T00:00:00Z,POR,Lisbon,International,SW
1960,International Swimming Meet Apostolos Pavlos 2019,2019,2,2019-02-09T00:00:00Z,2019-02-10T00:00:00Z,GRE,Kavala,International,SW
1961,Meeting International FFN - Golden Tour - Camille Muffat,2019,2,2019-02-08T00:00:00Z,2019-02-10T00:00:00Z,FRA,Nice,International,SW
1967,52th Challenge International de Geneve,2019,1,2019-01-18T00:00:00Z,2019-01-20T00:00:00Z,SUI,Geneva ,International,SW
1992,44th South American Swimming Championships 2018,2018,11,2018-11-07T00:00:00Z,2018-11-11T00:00:00Z,PER,Trujillo,International,SW
2033,130th Internationale Deutsche Meisterschaften 2018,2018,7,2018-07-19T00:00:00Z,2018-07-22T00:00:00Z,GER,Berlin,International,SW
2036,3rd African Youth Games,2018,7,2018-07-18T00:00:00Z,2018-07-28T00:00:00Z,ALG,Alger,International,SW
2049,4th Arab Open Swimming Championships 2018,2018,7,2018-07-12T00:00:00Z,2018-07-15T00:00:00Z,TUN,Rades,International,SW
2065,55th International Trophy “Settecolli”,2018,6,2018-06-29T00:00:00Z,2018-07-01T00:00:00Z,ITA,Rome,International,SW
2089,11th South American Games 2018,2018,5,2018-05-27T00:00:00Z,2018-05-30T00:00:00Z,BOL,Cochabamba,International,SW
2094,Romanian International Swimming Championships,2018,5,2018-05-24T00:00:00Z,2018-05-27T00:00:00Z,ROU,Bucharest,International,SW
2175,Meeting International FFN - Golden Tour 2,2018,3,2018-03-09T00:00:00Z,2018-03-11T00:00:00Z,FRA,Sarcelles,International,SW
2185,Meeting International FFN - Golden Tour 1 - Camille Muffat,2018,2,2018-02-02T00:00:00Z,2018-02-04T00:00:00Z,FRA,Nice,International,SW
2188,Reykjavik International Games,2018,1,2018-01-26T00:00:00Z,2018-01-28T00:00:00Z,ISL,Reykjavik,International,SW
2189,20th Luxembourg Euro Meet 2018,2018,1,2018-01-26T00:00:00Z,2018-01-28T00:00:00Z,LUX,Luxembourg,International,SW
2191,51th Challenge International de Geneve,2018,1,2018-01-19T00:00:00Z,2018-01-21T00:00:00Z,SUI,Geneva ,International,SW
2211,XI Juegos Deportivos Centroamericanos,2017,12,2017-12-04T00:00:00Z,2017-12-09T00:00:00Z,NCA,Managua,International,SW
2263,54th International Trophy “Settecolli”,2017,6,2017-06-23T00:00:00Z,2017-06-25T00:00:00Z,ITA,Rome,International,SW
2313,Meeting International FFN - Golden Tour - Camille Muffat,2017,4,2017-04-28T00:00:00Z,2017-04-30T00:00:00Z,FRA,Amiens,International,SW
2374,58th International Trophy “Settecolli”,2021,6,2021-06-25T00:00:00Z,2021-06-27T00:00:00Z,ITA,Rome,International,SW
2379,45th South American Swimming Championships 2021,2021,3,2021-03-16T00:00:00Z,2021-03-19T00:00:00Z,ARG,Buenos Aires,International,SW
2399,43rd South American Swimming Championships 2016,2016,3,2016-03-30T00:00:00Z,2016-04-03T00:00:00Z,PAR,Asuncion,International,SW SY
2405,Edinburgh International Swim Meet,2019,3,2019-03-15T00:00:00Z,2019-03-15T00:00:00Z,GBR,Edinburgh,International,SW
2484,Challenge International de la Dudelange,2021,11,2021-11-13T00:00:00Z,2021-11-14T00:00:00Z,LUX,Dudelange,International,SW
2515,49th Challenge International de Geneve,2016,1,2016-01-22T00:00:00Z,2016-01-24T00:00:00Z,SUI,Geneva,International,SW
2520,46th World Military Championships 2014,2014,6,2014-06-13T00:00:00Z,2014-06-15T00:00:00Z,SUI,Tenero,International,SW
2613,12th International Swimming Meeting “22 April” / CANCELLED,2021,5,2021-05-08T00:00:00Z,2021-05-09T00:00:00Z,BIH,Banja Luka,International,SW
2663,6th Asian Beach Games Sanya 2020 - Rescheduled to 2023 (dates TBC),2023,1,2023-01-01T00:00:00Z,2023-01-01T00:00:00Z,CHN,Sanya,International,OW WP
2669,29th International Meeting of St Dizier,2021,10,2021-10-15T00:00:00Z,2021-10-17T00:00:00Z,FRA,Saint-Dizier,International,SW
2712,Puerto Rico International Swimming,2021,10,2021-10-28T00:00:00Z,2021-10-31T00:00:00Z,PUR,San Juan,International,SW
2765,1st Arab Swimming Age Group Championships 2021,2021,10,2021-10-24T00:00:00Z,2021-10-27T00:00:00Z,UAE,Abu Dhabi,International,SW
2770,55th Challenge International de Geneve,2022,1,2022-01-21T00:00:00Z,2022-01-23T00:00:00Z,SUI,Geneva,International,SW
2834,23rd Luxembourg Euro Meet 2022 / CANCELLED,2022,1,2022-01-28T00:00:00Z,2022-01-30T00:00:00Z,LUX,Luxembourg,International,SW
2968,13th International Swimming Meeting “22 April”,2022,4,2022-04-30T00:00:00Z,2022-05-01T00:00:00Z,BIH,Banja Luka,International,SW
2980,Apollo Projects New Zealand Championships 2022 (25m),2022,8,2022-08-23T00:00:00Z,2022-08-27T00:00:00Z,NZL,Auckland,International,SW
2999,12th South American Games 2022,2022,10,2022-10-02T00:00:00Z,2022-10-05T00:00:00Z,PAR,Asuncion,International,SW
3004,5th Islamic Solidarity Games 2022,2022,8,2022-08-13T00:00:00Z,2022-08-17T00:00:00Z,TUR,Konya,International,SW
3028,9th Vietnam Sports Games,2022,12,2022-12-12T00:00:00Z,2022-12-17T00:00:00Z,VIE,Hanoi,International,SW
3042,Challenge International de la Ville de Dudelange,2022,11,2022-11-12T00:00:00Z,2022-11-13T00:00:00Z,LUX,Dudelange,International,SW
3052,"International Swimming Meet ""Alexandria""",2022,12,2022-12-16T00:00:00Z,2022-12-18T00:00:00Z,GRE,Thessaloniki,International,SW
3053,6th Panathinaikos AC - TYR International Swimming Trophy,2022,12,2022-12-02T00:00:00Z,2022-12-04T00:00:00Z,GRE,Athens,International,SW
3095,56th Challenge International de Geneve,2023,1,2023-01-20T00:00:00Z,2023-01-22T00:00:00Z,SUI,Geneva,International,SW
3133,23rd Luxembourg Euro Meet 2023,2023,1,2023-01-27T00:00:00Z,2023-01-29T00:00:00Z,LUX,Luxembourg,International,SW
1196,ISL 2019 Season - Grand Final,2019,12,2019-12-20T00:00:00Z,2019-12-21T00:00:00Z,USA,Las Vegas,International Swimming League (ISL),SW
1216,ISL 2019 Season,2019,11,2019-11-23T00:00:00Z,2019-11-24T00:00:00Z,GBR,London,International Swimming League (ISL),SW
1217,ISL 2019 Season,2019,11,2019-11-16T00:00:00Z,2019-11-17T00:00:00Z,USA,College Park,International Swimming League (ISL),SW
1218,ISL 2019 Season,2019,10,2019-10-26T00:00:00Z,2019-10-27T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
1219,ISL 2019 Season,2019,10,2019-10-19T00:00:00Z,2019-10-20T00:00:00Z,USA,Lewisville,International Swimming League (ISL),SW
2448,ISL 2019 Season,2019,10,2019-10-12T00:00:00Z,2019-10-13T00:00:00Z,ITA,Naples,International Swimming League (ISL),SW
2449,ISL 2019 Season,2019,10,2019-10-05T00:00:00Z,2019-10-06T00:00:00Z,USA,Indianapolis,International Swimming League (ISL),SW
2714,ISL Match 2 - 2021,2021,8,2021-08-28T00:00:00Z,2021-08-29T00:00:00Z,ITA,Napoli,International Swimming League (ISL),SW
2719,ISL 2020 Season - Match 4,2020,10,2020-10-26T00:00:00Z,2020-10-27T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
2720,ISL 2020 Season - Match 3,2020,10,2020-10-24T00:00:00Z,2020-10-25T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
2721,ISL 2020 Season - Match 2,2020,10,2020-10-18T00:00:00Z,2020-10-19T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
2722,ISL 2020 Season - Match 1,2020,10,2020-10-16T00:00:00Z,2020-10-17T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
2723,ISL 2020 Season - Final,2020,11,2020-11-21T00:00:00Z,2020-11-22T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
2724,ISL 2020 Season - Semifinal 2,2020,11,2020-11-15T00:00:00Z,2020-11-16T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
2725,ISL 2020 Season - Semifinal 1,2020,11,2020-11-14T00:00:00Z,2020-11-15T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
2726,ISL 2020 Season - Match 9,2020,11,2020-11-09T00:00:00Z,2020-11-10T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
2727,ISL 2020 Season - Match 8,2020,11,2020-11-05T00:00:00Z,2020-11-06T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
2728,ISL 2020 Season - Match 7,2020,11,2020-11-05T00:00:00Z,2020-11-06T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
2729,ISL 2020 Season - Match 6,2020,11,2020-11-01T00:00:00Z,2020-11-02T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
2730,ISL 2020 Season - Match 5,2020,10,2020-10-31T00:00:00Z,2020-11-01T00:00:00Z,HUN,Budapest,International Swimming League (ISL),SW
2731,ISL Match 4 - 2021,2021,9,2021-09-04T00:00:00Z,2021-09-05T00:00:00Z,ITA,Napoli,International Swimming League (ISL),SW
2732,ISL Match 3 - 2021,2021,9,2021-09-02T00:00:00Z,2021-09-03T00:00:00Z,ITA,Napoli,International Swimming League (ISL),SW
2733,ISL Match 1 - 2021,2021,8,2021-08-26T00:00:00Z,2021-08-27T00:00:00Z,ITA,Napoli,International Swimming League (ISL),SW
2736,ISL Match 5 - 2021,2021,9,2021-09-09T00:00:00Z,2021-09-10T00:00:00Z,ITA,Napoli,International Swimming League (ISL),SW
2737,ISL Match 6 - 2021,2021,9,2021-09-11T00:00:00Z,2021-09-12T00:00:00Z,ITA,Napoli,International Swimming League (ISL),SW
2748,ISL Match 8 - 2021,2021,9,2021-09-18T00:00:00Z,2021-09-19T00:00:00Z,ITA,Napoli,International Swimming League (ISL),SW
2749,ISL Match 7 - 2021,2021,9,2021-09-16T00:00:00Z,2021-09-17T00:00:00Z,ITA,Napoli,International Swimming League (ISL),SW
2752,ISL Match 10 - 2021,2021,9,2021-09-25T00:00:00Z,2021-09-26T00:00:00Z,ITA,Napoli,International Swimming League (ISL),SW
2753,ISL Match 9 - 2021,2021,9,2021-09-23T00:00:00Z,2021-09-24T00:00:00Z,ITA,Napoli,International Swimming League (ISL),SW
2758,ISL Match 11 - 2021,2021,9,2021-09-29T00:00:00Z,2021-09-30T00:00:00Z,ITA,Napoli,International Swimming League (ISL),SW
2778,ISL Playoff - Match 12,2021,11,2021-11-11T00:00:00Z,2021-11-12T00:00:00Z,NED,Eindhoven,International Swimming League (ISL),SW
2780,ISL Playoff - Match 13,2021,11,2021-11-13T00:00:00Z,2021-11-14T00:00:00Z,NED,Eindhoven,International Swimming League (ISL),SW
2781,ISL Playoff - Match 15,2021,11,2021-11-20T00:00:00Z,2021-11-21T00:00:00Z,NED,Eindhoven,International Swimming League (ISL),SW
2782,ISL Playoff - Match 14,2021,11,2021-11-18T00:00:00Z,2021-11-19T00:00:00Z,NED,Eindhoven,International Swimming League (ISL),SW
2786,ISL Playoff - Match 17,2021,11,2021-11-27T00:00:00Z,2021-11-28T00:00:00Z,NED,Eindhoven,International Swimming League (ISL),SW
2787,ISL Playoff - Match 16,2021,11,2021-11-25T00:00:00Z,2021-11-26T00:00:00Z,NED,Eindhoven,International Swimming League (ISL),SW
2799,ISL Final - Match 18,2021,12,2021-12-03T00:00:00Z,2021-12-04T00:00:00Z,NED,Eindhoven,International Swimming League (ISL),SW
1211,Einladungsschwimmen des OSV 2020,2020,12,2020-12-18T00:00:00Z,2020-12-20T00:00:00Z,AUT,Graz,Invitational,SW
1226,Grand Prix Invitational South Africa 2019,2019,2,2019-02-22T00:00:00Z,2019-02-24T00:00:00Z,RSA,Cape Town,Invitational,SW
1231,Vladimir Salnikov Cup 2018,2018,12,2018-12-21T00:00:00Z,2018-12-23T00:00:00Z,RUS,Saint Petersburg,Invitational,SW
1254,SH Actavis Competition,2018,4,2018-04-06T00:00:00Z,2018-04-08T00:00:00Z,ISL,Hafnarfjordur,Invitational,SW
1264,IM50 2017,2017,4,2017-04-07T00:00:00Z,2017-04-09T00:00:00Z,ISL,Reykjavik,Invitational,SW
1300,Synchro Aruba National and Invitational - Age Group,2016,5,2016-05-20T00:00:00Z,2016-05-22T00:00:00Z,ARU,Aruba,Invitational,SY
1400,51st Singapore National Age Group,2021,3,2021-03-17T00:00:00Z,2021-03-21T00:00:00Z,SGP,Singapore,Invitational,SW
1405,Baltic States Championships 2021,2021,3,2021-03-06T00:00:00Z,2021-03-07T00:00:00Z,LTU,Klaipeda,Invitational,SW
1424,45th Invitational International Marlins de Arroyo Hondo - CANCELLED,2021,4,2021-04-29T00:00:00Z,2021-05-02T00:00:00Z,DOM,Santo Domingo,Invitational,SW
1428,10th Milano City Trophy - 2021 - CANCELLED,2021,4,2021-04-23T00:00:00Z,2021-04-25T00:00:00Z,ITA,Milan,Invitational,SW
1497,16th SNSC Invitational,2021,6,2021-06-23T00:00:00Z,2021-06-27T00:00:00Z,SGP,Singapore,Invitational,SW
1500,Invitational Qualifier / CANCELLED,2021,6,2021-06-21T00:00:00Z,2021-06-23T00:00:00Z,CAN,Toronto,Invitational,SW
1673,Baltic States Championships 2020,2020,3,2020-03-07T00:00:00Z,2020-03-08T00:00:00Z,LAT,Riga,Invitational,SW
